id,created_at,productNum,productName,HSN,sizes,colour,subCategory,category,brand,description,unitPrice,discount,price,quantity,imageUrl,rating,rentable
56,2024-11-20 08:00:58.1773+00,PRD-056,"BERGER LUXOL HI GLOSS ENAMEL GOLDEN BROWN ",,500ML,GOLDEN BROWN,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",135.593,,160,100,,5,false
57,2024-11-20 08:00:58.1773+00,PRD-057,"BERGER LUXOL HI GLOSS ENAMEL GOLDEN BROWN ",,1L,GOLDEN BROWN,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",220.339,,260,100,,4,false
58,2024-11-20 08:00:58.1773+00,PRD-058,"BERGER LUXOL HI GLOSS ENAMEL GOLDEN BROWN ",,4L,GOLDEN BROWN,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",762.712,,900,100,,2,false
59,2024-11-20 08:00:58.1773+00,PRD-059,BERGER LUXOL HI GLOSS ENAMEL BROWN,,100ML,BROWN,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",42.3729,,50,100,,4,false
60,2024-11-20 08:00:58.1773+00,PRD-060,BERGER LUXOL HI GLOSS ENAMEL BROWN,,200ML,BROWN,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",76.2712,,90,100,,3,false
61,2024-11-20 08:00:58.1773+00,PRD-061,BERGER LUXOL HI GLOSS ENAMEL BROWN,,500ML,BROWN,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",135.593,,160,100,,1,false
62,2024-11-20 08:00:58.1773+00,PRD-062,BERGER LUXOL HI GLOSS ENAMEL BROWN,,1L,BROWN,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",220.339,,260,100,,5,false
63,2024-11-20 08:00:58.1773+00,PRD-063,BERGER LUXOL HI GLOSS ENAMEL BROWN,,4L,BROWN,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",762.712,,900,100,,4,false
64,2024-11-20 08:00:58.1773+00,PRD-064,"BERGER LUXOL HI GLOSS ENAMEL SMOKE GREY ",,200ML,SMOKE GREY,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",76.2712,,90,100,,0,false
65,2024-11-20 08:00:58.1773+00,PRD-065,"BERGER LUXOL HI GLOSS ENAMEL SMOKE GREY ",,500ML,SMOKE GREY,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",135.593,,160,100,,1,false
66,2024-11-20 08:00:58.1773+00,PRD-066,"BERGER LUXOL HI GLOSS ENAMEL SMOKE GREY ",,1L,SMOKE GREY,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",220.339,,260,100,,5,false
67,2024-11-20 08:00:58.1773+00,PRD-067,"BERGER LUXOL HI GLOSS ENAMEL SMOKE GREY ",,4L,SMOKE GREY,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",762.712,,900,100,,4,false
68,2024-11-20 08:00:58.1773+00,PRD-068,BERGER LUXOL HI GLOSS ENAMEL SILVER,,200ML,SILVER,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",93.2203,,110,100,,4,false
69,2024-11-20 08:00:58.1773+00,PRD-069,BERGER LUXOL HI GLOSS ENAMEL SILVER,,500ML,SILVER,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",203.39,,240,100,,5,false
70,2024-11-20 08:00:58.1773+00,PRD-070,BERGER LUXOL HI GLOSS ENAMEL SILVER,,1L,SILVER,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",355.932,,420,100,,4,false
71,2024-11-20 08:00:58.1773+00,PRD-071,BERGER LUXOL HI GLOSS ENAMEL BUS GREEN,,200ML,BUS GREEN,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",76.2712,,90,100,,3,false
72,2024-11-20 08:00:58.1773+00,PRD-072,BERGER LUXOL HI GLOSS ENAMEL BUS GREEN,,500ML,BUS GREEN,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",135.593,,160,100,,2,false
73,2024-11-20 08:00:58.1773+00,PRD-073,BERGER LUXOL HI GLOSS ENAMEL BUS GREEN,,1L,BUS GREEN,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",220.339,,260,100,,1,false
74,2024-11-20 08:00:58.1773+00,PRD-074,BERGER LUXOL HI GLOSS ENAMEL BUS GREEN,,4L,BUS GREEN,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",762.712,,900,100,,4,false
75,2024-11-20 08:00:58.1773+00,PRD-075,BERGER LUXOL HI GLOSS ENAMEL PHIROZA BLUE,,200ML,PHIROZA BLUE,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",84.7458,,100,100,,4,false
76,2024-11-20 08:00:58.1773+00,PRD-076,BERGER LUXOL HI GLOSS ENAMEL PHIROZA BLUE,,500ML,PHIROZA BLUE,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",152.542,,180,100,,5,false
77,2024-11-20 08:00:58.1773+00,PRD-077,BERGER LUXOL HI GLOSS ENAMEL PHIROZA BLUE,,1L,PHIROZA BLUE,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",237.288,,280,100,,4,false
78,2024-11-20 08:00:58.1773+00,PRD-078,BERGER LUXOL HI GLOSS ENAMEL PHIROZA BLUE,,4L,PHIROZA BLUE,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",805.085,,950,100,,5,false
79,2024-11-20 08:00:58.1773+00,PRD-079,BERGER LUXOL HI GLOSS ENAMEL OXFORD BLUE,,200ML,OXFORD BLUE,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",76.2712,,90,100,,3,false
80,2024-11-20 08:00:58.1773+00,PRD-080,BERGER LUXOL HI GLOSS ENAMEL OXFORD BLUE,,500ML,OXFORD BLUE,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",135.593,,160,100,,5,false
81,2024-11-20 08:00:58.1773+00,PRD-081,BERGER LUXOL HI GLOSS ENAMEL OXFORD BLUE,,1L,OXFORD BLUE,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",220.339,,260,100,,4,false
82,2024-11-20 08:00:58.1773+00,PRD-082,BERGER LUXOL HI GLOSS ENAMEL OXFORD BLUE,,4L,OXFORD BLUE,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",762.712,,900,100,,4,false
83,2024-11-20 08:00:58.1773+00,PRD-083,"BERGER LUXOL HI GLOSS ENAMEL GOLDEN YELLOW ",,200ML,GOLDEN YELLOW,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",84.7458,,100,100,,5,false
84,2024-11-20 08:00:58.1773+00,PRD-084,"BERGER LUXOL HI GLOSS ENAMEL GOLDEN YELLOW ",,500ML,GOLDEN YELLOW,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",152.542,,180,100,,5,false
85,2024-11-20 08:00:58.1773+00,PRD-085,"BERGER LUXOL HI GLOSS ENAMEL GOLDEN YELLOW ",,1L,GOLDEN YELLOW,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",237.288,,280,100,,5,false
86,2024-11-20 08:00:58.1773+00,PRD-086,"BERGER LUXOL HI GLOSS ENAMEL GOLDEN YELLOW ",,4L,GOLDEN YELLOW,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",805.085,,950,100,,5,false
87,2024-11-20 08:00:58.1773+00,PRD-087,BERGER LUXOL HI GLOSS ENAMEL DEEP ORANGE,,200ML,DEEP ORANGE,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",84.7458,,100,100,,5,false
88,2024-11-20 08:00:58.1773+00,PRD-088,"BERGER LUXOL HI GLOSS ENAMEL OFF WHITE ",,200ML,OFF WHITE,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",76.2712,,90,100,,5,false
89,2024-11-20 08:00:58.1773+00,PRD-089,"BERGER LUXOL HI GLOSS ENAMEL OFF WHITE ",,500ML,OFF WHITE,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",135.593,,160,100,,5,false
90,2024-11-20 08:00:58.1773+00,PRD-090,"BERGER LUXOL HI GLOSS ENAMEL OFF WHITE ",,1L,OFF WHITE,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",220.339,,260,100,,4,false
91,2024-11-20 08:00:58.1773+00,PRD-091,"BERGER LUXOL HI GLOSS ENAMEL OFF WHITE ",,4L,OFF WHITE,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",762.712,,900,100,,4,false
92,2024-11-20 08:00:58.1773+00,PRD-092,"BERGER LUXOL HI GLOSS ENAMEL LEAF BROWN ",,500ML,LEAF BROWN,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",135.593,,160,100,,4,false
93,2024-11-20 08:00:58.1773+00,PRD-093,"BERGER LUXOL HI GLOSS ENAMEL LEAF BROWN ",,1L,LEAF BROWN,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",220.339,,260,100,,4,false
94,2024-11-20 08:00:58.1773+00,PRD-094,"BERGER LUXOL HI GLOSS ENAMEL LEAF BROWN ",,4L,LEAF BROWN,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",762.712,,900,100,,5,false
95,2024-11-20 08:00:58.1773+00,PRD-095,"BERGER LUXOL HI GLOSS ENAMEL TRUCK BROWN ",,500ML,TRUCK BROWN,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",135.593,,160,100,,5,false
96,2024-11-20 08:00:58.1773+00,PRD-096,"BERGER LUXOL HI GLOSS ENAMEL TRUCK BROWN ",,1L,TRUCK BROWN,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",220.339,,260,100,,5,false
97,2024-11-20 08:00:58.1773+00,PRD-097,"BERGER LUXOL HI GLOSS ENAMEL TRUCK BROWN ",,4L,TRUCK BROWN,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",762.712,,900,100,,5,false
98,2024-11-20 08:00:58.1773+00,PRD-098,BERGER LUXOL HI GLOSS ENAMEL SIGNAL RED,,500ML,SIGNAL RED,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",152.542,,180,100,,5,false
99,2024-11-20 08:00:58.1773+00,PRD-099,BERGER LUXOL HI GLOSS ENAMEL SIGNAL RED,,1L,SIGNAL RED,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",237.288,,280,100,,5,false
100,2024-11-20 08:00:58.1773+00,PRD-100,BERGER LUXOL HI GLOSS ENAMEL SIGNAL RED,,4L,SIGNAL RED,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",889.831,,1050,100,,5,false
101,2024-11-20 08:00:58.1773+00,PRD-101,BERGER LUXOL HI GLOSS ENAMEL PO RED,,500ML,PO RED,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",152.542,,180,100,,,false
102,2024-11-20 08:00:58.1773+00,PRD-102,BERGER LUXOL HI GLOSS ENAMEL PO RED,,1L,PO RED,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",237.288,,280,100,,,false
103,2024-11-20 08:00:58.1773+00,PRD-103,BERGER LUXOL HI GLOSS ENAMEL PO RED,,4L,PO RED,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",889.831,,1050,100,,,false
104,2024-11-20 08:00:58.1773+00,PRD-104,BERGER LUXOL HI GLOSS ENAMEL CHERRY,,200ML,CHERRY,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",84.7458,,100,100,,,false
105,2024-11-20 08:00:58.1773+00,PRD-105,BERGER LUXOL HI GLOSS ENAMEL CHERRY,,500ML,CHERRY,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",152.542,,180,100,,,false
106,2024-11-20 08:00:58.1773+00,PRD-106,BERGER LUXOL HI GLOSS ENAMEL CHERRY,,1L,CHERRY,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",237.288,,280,100,,,false
107,2024-11-20 08:00:58.1773+00,PRD-107,BERGER LUXOL HI GLOSS ENAMEL CHERRY,,4L,CHERRY,HI GLOSS ENAMEL,PAINTS,BERGER,"Luxol High Gloss Enamel paint offers a mirror like gloss which can be used both for exterior and interior surfaces mainly on mild steel, wooden and suitably prepared masonry surfaces. Formulated with alkyd and select colourants, it gives a long lasting glossy finish to every surface it touches.",889.831,,1050,100,,,false
108,2024-11-20 08:00:58.1773+00,PRD-108,"BERGER RED OXIDE PRIMER ",,500ML,RED OXIDE,PRIMER,PAINTS,BERGER,Butterfly A/C Metal Primer RO has a synthetic alkyd binder and micro fine red oxide powder along with extenders and different additives. It’s free from metals like lead and chromium.,84.7458,,100,100,,,false
109,2024-11-20 08:00:58.1773+00,PRD-109,"BERGER RED OXIDE PRIMER ",,1L,RED OXIDE,PRIMER,PAINTS,BERGER,Butterfly A/C Metal Primer RO has a synthetic alkyd binder and micro fine red oxide powder along with extenders and different additives. It’s free from metals like lead and chromium.,152.542,,180,100,,,false
110,2024-11-20 08:00:58.1773+00,PRD-110,"BERGER RED OXIDE PRIMER ",,4L,RED OXIDE,PRIMER,PAINTS,BERGER,Butterfly A/C Metal Primer RO has a synthetic alkyd binder and micro fine red oxide powder along with extenders and different additives. It’s free from metals like lead and chromium.,593.22,,700,100,,,false
111,2024-11-20 08:00:58.1773+00,PRD-111,"BERGER RED OXIDE PRIMER ",,10L,RED OXIDE,PRIMER,PAINTS,BERGER,Butterfly A/C Metal Primer RO has a synthetic alkyd binder and micro fine red oxide powder along with extenders and different additives. It’s free from metals like lead and chromium.,1398.31,,1650,100,,,false
112,2024-11-20 08:00:58.1773+00,PRD-112,"BERGER RED OXIDE PRIMER ",,20L,RED OXIDE,PRIMER,PAINTS,BERGER,Butterfly A/C Metal Primer RO has a synthetic alkyd binder and micro fine red oxide powder along with extenders and different additives. It’s free from metals like lead and chromium.,2457.63,,2900,100,,,false
113,2024-11-20 08:00:58.1773+00,PRD-113,BERGER BP WHITE PRIMER ST/OIL,,500ML,WHITE,PRIMER OIL,PAINTS,BERGER,"BP White Primer (ST) is an oil modified alkyd based primer pigmented with micro fine pigments and extenders. This is ideal for plaster surfaces, wooden and ferrous –metallic substrate. Benefits High Opacity White Primer Paint has great opacity offering good coverage against surface imperfections. . Easy Brushability BP White Primer has Good Brushability. Excellent Whiteness BP White Primer (ST) provides excellent whiteness, consistent finish and is ideal for a base coat.",84.7458,,100,100,,,false
114,2024-11-20 08:00:58.1773+00,PRD-114,BERGER BP WHITE PRIMER ST/OIL,,1L,WHITE,PRIMER OIL,PAINTS,BERGER,"BP White Primer (ST) is an oil modified alkyd based primer pigmented with micro fine pigments and extenders. This is ideal for plaster surfaces, wooden and ferrous –metallic substrate. Benefits High Opacity White Primer Paint has great opacity offering good coverage against surface imperfections. . Easy Brushability BP White Primer has Good Brushability. Excellent Whiteness BP White Primer (ST) provides excellent whiteness, consistent finish and is ideal for a base coat.",186.441,,220,100,,,false
115,2024-11-20 08:00:58.1773+00,PRD-115,BERGER BP WHITE PRIMER ST/OIL,,4L,WHITE,PRIMER OIL,PAINTS,BERGER,"BP White Primer (ST) is an oil modified alkyd based primer pigmented with micro fine pigments and extenders. This is ideal for plaster surfaces, wooden and ferrous –metallic substrate. Benefits High Opacity White Primer Paint has great opacity offering good coverage against surface imperfections. . Easy Brushability BP White Primer has Good Brushability. Excellent Whiteness BP White Primer (ST) provides excellent whiteness, consistent finish and is ideal for a base coat.",677.966,,800,100,,,false
116,2024-11-20 08:00:58.1773+00,PRD-116,BERGER BP WHITE PRIMER ST/OIL,,10L,WHITE,PRIMER OIL,PAINTS,BERGER,"BP White Primer (ST) is an oil modified alkyd based primer pigmented with micro fine pigments and extenders. This is ideal for plaster surfaces, wooden and ferrous –metallic substrate. Benefits High Opacity White Primer Paint has great opacity offering good coverage against surface imperfections. . Easy Brushability BP White Primer has Good Brushability. Excellent Whiteness BP White Primer (ST) provides excellent whiteness, consistent finish and is ideal for a base coat.",1483.05,,1750,100,,,false
117,2024-11-20 08:00:58.1773+00,PRD-117,BERGER BP WHITE PRIMER ST/OIL,,20L,WHITE,PRIMER OIL,PAINTS,BERGER,"BP White Primer (ST) is an oil modified alkyd based primer pigmented with micro fine pigments and extenders. This is ideal for plaster surfaces, wooden and ferrous –metallic substrate. Benefits High Opacity White Primer Paint has great opacity offering good coverage against surface imperfections. . Easy Brushability BP White Primer has Good Brushability. Excellent Whiteness BP White Primer (ST) provides excellent whiteness, consistent finish and is ideal for a base coat.",2796.61,,3300,100,,,false
118,2024-11-20 08:00:58.1773+00,PRD-118,BERGER BP WHITE PRIMER WATER,,1L,WHITE,PRIMER WATER,PAINTS,BERGER,"BP White Primer (WT) is a low smell, air drying primer with a hard film best for interior walls. It’s suitanle for masonary, and also is free from metals.",127.119,,150,100,,,false
119,2024-11-20 08:00:58.1773+00,PRD-119,BERGER BP WHITE PRIMER WATER,,4L,WHITE,PRIMER WATER,PAINTS,BERGER,"BP White Primer (WT) is a low smell, air drying primer with a hard film best for interior walls. It’s suitanle for masonary, and also is free from metals.",440.678,,520,100,,,false
120,2024-11-20 08:00:58.1773+00,PRD-120,"HETTICH CHANNEL NORMAL ",,"20 Inch ",,HETTICH,NORMAL,CHANNEL,"Smooth Running
Up-to 45kg load Capacity
Come with 2 channel (1 set) 1 for left 1 for right
Non soft close normal channel.",355.932,,420,100,,,false
121,2024-11-20 08:00:58.1773+00,PRD-121,"HETTICH CHANNEL NORMAL ",,18 Inch,,HETTICH,NORMAL,CHANNEL,"Smooth Running
Up-to 45kg load Capacity
Come with 2 channel (1 set) 1 for left 1 for right
Non soft close normal channel.",338.983,,400,100,,,false
